SITE,CONST,YR,DOY,MP1,MP2,MP5,OSMP1,OSMP2,OSMP5,OSGF,OSMW,OSIOD,S1,S2,S5X
TRIV,C,24,142,0.2036,0.1712,0.1728,10668.2,21450,6378.2,10668.2,762.014,10668.2,43.22617719,,44.00561495
TRIV,C,24,143,0.2481,0.1872,0.1897,1856.97,3333.57,1199.04,6189.89,574.32,3481.81,43.17737147,,43.91890056
TRIV,C,24,144,0.2301,0.2396,0.1808,6894,0,2890.09,18384,755.507,13788,43.20232741,,43.90939338
TRIV,C,24,145,0.2057,0.2088,0.1719,6977.38,11644,4647.29,11163.8,404.486,11163.8,43.08593567,,43.81179273
TRIV,C,24,146,0.2181,0.182,0.1769,2468.39,1686.43,3014.82,11354.6,822.797,4367.15,43.07027174,,43.85503392
TRIV,C,24,147,0.1943,0.1777,0.1741,11139.2,0,4148.62,13924,732.842,13924,43.13787692,,43.90429294
TRIV,C,24,148,0.1896,0.1785,0.1668,17996.3,0,5416.83,0,490.809,26994.5,43.24140298,,44.02759883
TRIV,C,24,149,0.1967,0.2141,0.1725,7874.43,22626,5415.83,11024.2,402.343,11024.2,43.23511401,,44.02844088
TRIV,C,24,150,0.21,0.2418,0.1881,9352.17,23208,4113.12,0,623.478,0,43.21312038,,43.96192835
TRIV,C,24,151,0.2,0.2094,0.1708,13931,0,6589,13931,605.696,11144.8,43.2046357,,43.92987253
TRIV,C,24,152,0.2382,0.192,0.1759,4356,2362.9,4714.14,9438,755.04,5148,43.10610717,,43.843522
TRIV,C,24,153,0.1946,0.1864,0.1781,8114.43,23621,5530,11360.2,638.213,11360.2,43.05150401,,43.85810204
TRIV,C,24,154,0.1974,0.1828,0.1727,6199,0,3019.91,11158.2,832.701,11158.2,43.14233502,,43.92537623
TRIV,C,24,155,0.1878,0.1835,0.1704,10694.2,0,4487.57,53471,581.207,26735.5,43.27434592,,44.00463066
TRIV,C,24,156,0.189,0.1796,0.1714,13662.8,22363,8072,18217,401.846,13662.8,43.22443089,,44.02793485
TRIV,C,24,157,0.1935,0.1801,0.1737,9243.17,7676.67,4632.71,27729.5,469.992,27729.5,43.16700481,,43.93790392
TRIV,C,24,158,0.2,0.1767,0.1749,9300.67,11592.5,3624.33,18601.3,575.299,18601.3,43.23402318,,43.9644753
TRIV,C,24,159,0.2032,0.1886,0.1812,5603.9,0,2514.69,14009.8,683.402,14009.8,43.16018663,,43.87127565
TRIV,C,24,160,0.1973,0.1838,0.1793,5665.3,23613,4130,28326.5,690.89,28326.5,43.13294987,,43.88253094
TRIV,C,24,161,0.2056,0.1807,0.176,3275.76,0,1653.05,5568.8,704.911,5568.8,43.14338818,,43.9190698
TRIV,C,24,162,0.2007,0.1794,0.1681,7725.71,0,4654.71,10816,607.64,9013.33,43.23083604,,44.00185344
TRIV,C,24,163,0.2172,0.1795,0.1832,7869.14,11220,3627.11,27542,586,27542,43.24986829,,44.04848076
TRIV,C,24,164,0.2056,0.177,0.1777,6950.5,0,2332.79,55604,591.532,18534.7,43.23196107,,43.99796399
TRIV,C,24,165,0.2332,0.1762,0.1876,975.333,22898,518.984,1985.5,441.222,1463,43.21426564,,43.92662977
TRIV,C,24,166,0.195,0.1767,0.173,4265.92,0,1893.59,13864.2,454.566,7922.43,43.11619018,,43.81003168
TRIV,C,24,167,0.1963,0.1803,0.1782,3548.12,4738.4,2756.5,11354,799.577,11354,43.09199819,,43.87505818
TRIV,C,24,168,0.1943,0.1753,0.175,6184.44,22742,2743.17,9276.67,496.964,9276.67,43.15515083,,43.91519091
TRIV,C,24,169,0.2429,0.1778,0.1858,2289.29,7393,1260.15,5494.3,436.056,3924.5,43.20044561,,43.96120842
TRIV,C,24,170,0.203,0.1752,0.1749,7708.43,11152.5,3517.11,0,899.317,0,43.25573247,,43.99249526
TRIV,C,24,171,0.1915,0.1739,0.1747,27558,0,6378.2,55116,1172.68,55116,43.2539248,,43.98535729
TRIV,C,24,172,0.186,0.174,0.1749,13656.5,11576.5,15736.5,54626,530.35,54626,43.19002923,,43.89651831
TRIV,C,24,173,0.2234,0.2176,0.1761,11106.8,7843,10668.3,27767,603.63,27767,43.24870793,,43.94260185
TRIV,C,24,174,0.2209,0.2128,0.18,2968.79,2377.5,2510.15,9401.17,527.168,5640.7,43.01043537,,43.76356784
TRIV,C,24,175,0.1925,0.1751,0.171,4180.08,0,2868.91,9056.83,670.877,9056.83,43.20368868,,43.91789063
TRIV,C,24,176,0.1854,0.1766,0.1703,7587.71,0,2826,13278.5,565.043,8852.33,43.30440003,,44.03132518
TRIV,C,24,177,0.1861,0.1752,0.1725,0,0,0,0,429.888,0,43.22823515,,43.96053963
TRIV,C,24,178,0.1978,0.2085,0.17,10807.8,11363,10437.7,18013,259.803,18013,43.226421,,43.94906757
TRIV,C,24,179,0.2097,0.2411,0.1735,17978,0,7772.5,17978,158.629,13483.5,43.1477272,,43.88078791
TRIV,C,24,180,0.1982,0.2026,0.1728,18264,0,7925.75,54792,258.453,18264,43.15858382,,43.88878481
TRIV,C,24,181,0.1997,0.1782,0.1807,2504.05,1659.36,3185.8,4590.75,258.634,3443.06,43.02254671,,43.77041931
TRIV,C,24,182,0.2469,0.1844,0.1888,1104.41,1901.17,727.953,2459.82,298.983,1591.65,43.13125,,43.82110777
TRIV,C,24,183,0.2178,0.1758,0.1684,8742.83,0,7629.75,0,359.295,0,43.29095137,,44.0451484
TRIV,C,24,184,0.2219,0.2299,0.1736,8820.67,21265,3517.67,52924,370.098,26462,43.15577451,,43.88552299
TRIV,C,24,185,0.2118,0.2351,0.1779,17823.7,22120,10450.3,0,336.296,0,43.10793251,,43.83848828
TRIV,C,24,186,0.2405,0.2419,0.1851,3042.44,23194,1503.33,6084.89,244.482,4563.67,43.03381571,,43.79077493
TRIV,C,24,187,0.2214,0.2438,0.1741,9079.83,0,3936.12,0,389.136,27239.5,43.12925466,,43.82766153
TRIV,C,24,188,0.2395,0.2407,0.1862,8931.83,4456,10437,26795.5,215.225,13397.8,42.97647829,,43.74007473
TRIV,C,24,189,0.2108,0.242,0.1709,7574.71,0,3406.33,13255.8,335.589,13255.8,43.07983689,,43.81606927
TRIV,C,24,190,0.211,0.2376,0.1665,17105.3,0,5978,51316,268.67,51316,43.26689967,,44.00422507
TRIV,C,24,191,0.2044,0.2471,0.1756,13390,0,3988.88,53560,535.6,53560,43.12076335,,43.89105778
TRIV,C,24,192,0.204,0.2405,0.173,0,0,30737,0,563.255,0,43.10822546,,43.85395901
TRIV,C,24,193,0.2331,0.23,0.1823,1925.7,22095,964.484,3466.27,199.211,2166.42,43.13561566,,43.85413504
TRIV,C,24,194,0.1761,0.1733,0.1726,26424.5,0,10277.7,26424.5,147.212,26424.5,43.16913821,,43.86246717
TRIV,C,24,195,0.2023,0.1732,0.1766,8910.33,3695.83,0,17820.7,166.031,10692.4,42.99818501,,43.75713464
TRIV,C,24,196,0.1822,0.1696,0.1706,7377.86,0,3328,10329,179.948,7377.86,43.08332832,,43.78519112
TRIV,C,24,197,0.1794,0.2047,0.1657,0,0,0,0,142.256,0,43.50130991,,44.26561754
TRIV,C,24,198,0.2474,0.2419,0.1816,1775.31,1095.95,2190.07,3432.27,131.673,2238.43,43.08914858,,43.82903541
TRIV,C,24,199,0.1879,0.1784,0.1712,17247,21696,15022.5,17247,131.992,17247,43.10993743,,43.85120644
TRIV,C,24,200,0.1968,0.1676,0.176,4371.92,7382.33,2165.43,5829.22,172.01,4371.92,43.08678144,,43.82122291
TRIV,C,24,201,0.188,0.1739,0.1719,7841.71,0,3967.12,13723,284.415,7841.71,43.07905467,,43.7539174
TRIV,C,24,202,0.2406,0.2177,0.1866,2452.13,1827.92,2039.75,5639.9,552.931,4338.38,42.92786463,,43.65595796
TRIV,C,24,203,0.2182,0.2449,0.176,9205.17,0,5305.5,13807.8,593.882,11046.2,43.03004211,,43.72210635
TRIV,C,24,204,0.2139,0.2433,0.1737,4386.25,2450.44,10193.7,4386.25,222.089,4386.25,43.2088366,,43.89655082
TRIV,C,24,205,0.2129,0.2467,0.1744,6699.62,21871,3525.11,53597,645.747,26798.5,43.04985965,,43.74555167
TRIV,C,24,206,0.2475,0.1922,0.1912,6772.38,0,2863,13544.8,311.374,10835.8,43.0541787,,43.78905962
TRIV,C,24,207,0.2525,0.2384,0.1935,1395.87,1534.4,1256.92,3402.44,449.909,2366.91,43.03829733,,43.76229039
TRIV,C,24,208,0.2329,0.2341,0.1839,2897.11,1430.81,5358.67,6880.62,514.439,3669.67,43.0430136,,43.74914638
TRIV,C,24,209,0.2213,0.2476,0.1731,11216.6,0,5378.33,14020.8,837.06,14020.8,42.94729583,,43.73080188
TRIV,C,24,210,0.2366,0.2411,0.1742,4256.46,4681.2,3192.8,13833.5,522.019,11066.8,43.02569558,,43.73319033
TRIV,C,24,211,0.2143,0.2481,0.177,10503.6,0,5181.17,13129.5,603.655,13129.5,43.20403345,,43.90940023
TRIV,C,24,212,0.1991,0.1847,0.1722,0,0,0,0,532.37,0,43.00972706,,43.75920392
TRIV,C,24,213,0.1972,0.17,0.1688,27014.5,22602,6285.4,54029,491.173,54029,43.08609803,,43.79377704
TRIV,C,24,214,0.2064,0.2117,0.1795,3906.71,11566.5,2630.08,18231.3,588.108,18231.3,43.01378054,,43.74265982
TRIV,C,24,215,0.2115,0.2001,0.1741,4035.54,3691.17,3789.38,7494.57,301.506,7494.57,43.00398839,,43.72126649
TRIV,C,24,216,0.2078,0.1812,0.1757,1361.63,777.767,2321,2658.43,581.531,1925.07,42.91180436,,43.69269779
TRIV,C,24,217,0.2086,0.1787,0.1706,3649.13,0,1848.29,6842.12,536.637,6842.12,43.01626937,,43.78797964
TRIV,C,24,218,0.3094,0.2016,0.1989,372.95,200.633,930.818,701.147,260.327,473.748,43.08250447,,43.77907893
TRIV,C,24,219,0.2918,0.2516,0.1992,592.078,427,552.807,1268.74,212.299,740.097,42.97043236,,43.6976297
TRIV,C,24,220,0.2677,0.2425,0.1972,973.055,769.103,1156.07,1783.93,281.674,1408.37,43.01228868,,43.78564428
TRIV,C,24,221,0.2304,0.2871,0.1688,0,0,0,0,162.625,0,43.15749758,,43.66162528
TRIV,C,24,222,0.2923,0.243,0.1974,1054.44,610.447,1757.44,1713.47,245.879,1246.16,41.8102,43.6264,0
TRIV,C,24,223,0.3209,0.2298,0.2261,434.147,286.878,706.109,918.115,311.139,651.221,41.7608,43.5926,0
TRIV,C,24,224,0.2211,0.1771,0.1771,3025.06,2815.12,2902.73,9075.17,573.168,5445.1,41.9218,43.7687,0
TRIV,C,24,225,0.1953,0.1684,0.1719,25864.5,0,7636,0,461.866,0,42.0871,43.8203,0
TRIV,C,24,226,0.238,0.175,0.1797,2108.2,1631.92,2862.73,4054.23,376.464,3764.64,41.9035,43.6807,0
TRIV,C,24,227,0.2766,0.1795,0.1986,551.635,610.111,516.55,1260.881,240.714,756.529,0,41.87,44.203
TRIV,C,24,228,0.2987,0.2078,0.1951,504.269,339.531,653.489,819.438,254.583,546.292,0,41.87,44.203
TRIV,C,24,229,0.2878,0.2418,0.2037,616.281,351.045,960,1034.887,222.061,677.148,0,41.87,44.203
TRIV,C,24,230,0.2834,0.2208,0.22,408.8,241.521,603.811,627.136,253.156,471.692,0,41.87,44.203
TRIV,C,24,231,0.258,0.1883,0.1834,985.34,563.946,1775.062,1449.029,135.349,1145.744,0,41.87,44.203
TRIV,C,24,232,0.2656,0.2275,0.1827,581.453,476.406,510.884,1033.694,59.351,775.271,0,41.87,44.203
TRIV,C,24,232,0.2656,0.2275,0.1827,581.453,476.406,510.884,1033.694,59.351,775.271,0,41.87,44.203
TRIV,C,24,233,0.1905,0.2115,0.1567,0,0,16987,0,57.701,0,0,41.87,44.203
TRIV,C,24,234,0.1837,0.1778,0.1624,1607.739,1401.000,1659.000,36978.000,74.854,36978.000,0.000,41.870,44.203
TRIV,E,24,102,0.2848,0.2698,0.259,281.28,242.293,189.743,453.677,178.025,327.07,43.00570517,,43.27660407
TRIV,E,24,103,0.2341,0.2417,0.2391,408.833,490.311,387.035,788.464,306.625,551.925,43.1577626,,43.28920645
TRIV,E,24,104,0.2751,0.2534,0.2347,455.3,361.159,324.614,1264.72,267.824,669.559,42.65959516,,42.95106149
TRIV,E,24,105,0.2473,0.2283,0.2251,353.696,353.522,276.932,610.125,268.187,435.804,43.1333088,,43.44304736
TRIV,E,24,106,0.2289,0.2088,0.195,1449.25,1783.31,927.04,2318.8,322.056,1932.33,42.95051498,,43.1544157
TRIV,E,24,107,0.2411,0.2136,0.1947,1507.07,1255.78,806.607,3229.43,272.361,1738.92,42.7299695,,43.02571808
TRIV,E,24,108,0.2143,0.195,0.1831,1508.4,1740.15,1413.69,4525.2,342.818,4525.2,43.292483,,43.63992841
TRIV,E,24,109,0.2459,0.2321,0.2411,344.718,359.603,321.355,520.745,222.5,365.299,42.78710952,,43.0974491
TRIV,E,24,110,0.2297,0.2104,0.2056,287.707,303.718,303.549,459.106,256.881,348.032,43.09421316,,43.38601159
TRIV,E,24,111,0.2293,0.2039,0.1981,1225.94,1470.93,881.8,3152.43,432.686,1697.46,42.92796487,,43.24689752
TRIV,E,24,112,0.2388,0.2147,0.2105,471.942,490.7,377.323,908.926,155.323,721.794,43.06305312,,43.33583537
TRIV,E,24,113,0.2332,0.2144,0.2066,652.118,615.611,492.356,1231.78,257.814,964,43.09245597,,43.21500158
TRIV,E,24,114,0.2736,0.2599,0.2417,290.218,323.129,235.375,514.477,191.839,318.831,42.64509277,,42.95713844
TRIV,E,24,115,0.2564,0.2318,0.2272,378.857,384.71,297.712,582.146,186.469,384.968,43.18297677,,43.49717112
TRIV,E,24,116,0.2373,0.2168,0.2151,661.514,643.083,642.389,926.12,222.625,746.871,42.85823052,,43.05999741
TRIV,E,24,117,0.2263,0.2015,0.1856,3250.14,3250.14,2842.38,11375.5,631.972,7583.67,42.71457181,,43.0353784
TRIV,E,24,118,0.2189,0.1971,0.1827,1874.75,1874.75,1322.76,22497,608.027,22497,43.22092589,,43.57501445
TRIV,E,24,119,0.2424,0.2221,0.2174,523.383,585.476,558.545,983.96,315.372,745.424,42.77369723,,43.13091958
TRIV,E,24,120,0.2481,0.2266,0.2127,402.019,374.259,333.523,868.36,278.321,571.289,43.07432171,,43.35549208
TRIV,E,24,121,0.2371,0.2186,0.2136,1468.87,1835.42,880.84,11016.5,373.441,3672.17,42.85849844,,43.1624098
TRIV,E,24,122,0.2232,0.1982,0.1878,1663.27,1781.79,1467.24,4989.8,567.023,4158.17,43.04714366,,43.35771605
TRIV,E,24,123,0.2198,0.204,0.1889,555.35,694.125,555.3,1234.11,321.942,965.826,43.05499888,,43.29361894
TRIV,E,24,124,0.2416,0.229,0.2142,945.833,1080.86,805.893,2522.22,306.757,1335.29,42.64901616,,43.01638473
TRIV,E,24,125,0.2176,0.1973,0.1847,2983,3408.71,2649.56,7954.67,372.875,7954.67,43.24827904,,43.59514689
TRIV,E,24,126,0.22,0.2021,0.1866,5854,5853.75,4681.8,7805.33,300.205,7805.33,42.85238989,,43.14464133
TRIV,E,24,127,0.2213,0.197,0.1905,5671.5,5671.25,4535.4,11343,515.591,11343,42.77508152,,43.1000573
TRIV,E,24,128,0.2143,0.1958,0.1794,3184.71,11144.5,11144,22293,495.4,22293,43.2737366,,43.64700816
TRIV,E,24,129,0.2425,0.2188,0.2049,1454.71,1545.12,1300.26,6182.5,484.902,3532.86,42.80889445,,43.16666532
TRIV,E,24,130,0.2255,0.2105,0.197,397.218,411.962,340.828,728.233,283.727,520.167,43.07096112,,43.39965203
TRIV,E,24,131,0.2318,0.2123,0.1988,2422,3113.29,3111.86,7266,531.659,7266,42.90341336,,43.22687861
TRIV,E,24,132,0.218,0.1945,0.1858,2474.3,2749,1649.13,0,562.341,12371.5,43.10482828,,43.40994261
TRIV,E,24,133,0.2182,0.1936,0.1853,1126.5,1501.93,1072.57,2253,402.321,2253,43.07715439,,43.28944309
TRIV,E,24,134,0.2334,0.2197,0.1981,1267.56,1267.5,1267.17,4563.2,496,4563.2,42.67116766,,42.96755039
TRIV,E,24,135,0.2182,0.1953,0.1778,2630,3381.14,2629.56,7890,503.617,7890,43.30640284,,43.630687
TRIV,E,24,136,0.2184,0.1998,0.1915,3391.86,3391.43,3390.29,11871.5,494.646,11871.5,42.89874958,,43.19288543
TRIV,E,24,137,0.2175,0.1978,0.186,5651.5,5651,2824.75,22606,358.825,22606,42.7096506,,43.02385755
TRIV,E,24,138,0.2193,0.2001,0.191,792.321,1231.89,1008.23,2465,270.549,2465,43.18017564,,43.51364189
TRIV,E,24,139,0.2268,0.1988,0.1965,3557.14,3557.14,2262.64,12450,429.31,8300,42.88692721,,43.20989638
TRIV,E,24,140,0.2283,0.2038,0.192,1703.23,1702.85,1229.39,2767.75,375.288,2460.22,42.92895378,,43.2996206
TRIV,E,24,141,0.2391,0.2231,0.21,812.556,877.4,811.704,2193.9,447.735,1371.19,42.86149362,,43.19914281
TRIV,E,24,142,0.2203,0.1934,0.1873,2232,3507.29,2231.36,8184,522.383,4910.4,43.13023445,,43.45291003
TRIV,E,24,143,0.2227,0.2061,0.1889,630.778,782.862,667.529,1261.56,344.061,1032.18,43.0947241,,43.34832856
TRIV,E,24,144,0.2291,0.2105,0.1947,7661.67,7661.33,2872.25,22985,534.535,22985,42.65578027,,42.98213571
TRIV,E,24,145,0.215,0.1913,0.1878,7791.67,11685.5,5841.75,7791.67,396.186,5843.75,43.24197948,,43.56401985
TRIV,E,24,146,0.2197,0.2058,0.1837,3434.14,4807.2,2403,24039,616.385,24039,42.95024327,,43.24388052
TRIV,E,24,147,0.2215,0.2003,0.1872,5721.5,5721.25,3812.67,0,431.811,22886,42.73617384,,43.04568058
TRIV,E,24,148,0.2193,0.1953,0.1803,3637,0,21816,21822,369.864,21822,43.21871881,,43.60905508
TRIV,E,24,149,0.2278,0.2051,0.194,3119.5,4159,4157,8318.67,332.747,8318.67,42.89924364,,43.23740687
TRIV,E,24,150,0.2241,0.2001,0.1887,2237.5,3196.43,2032.73,0,588.816,22375,42.93618086,,43.29043191
TRIV,E,24,151,0.2242,0.2105,0.1963,5493.75,21973,7322,21975,610.417,10987.5,42.8671246,,43.22270307
TRIV,E,24,152,0.2182,0.1997,0.191,1232.8,1369.61,1071.52,1643.73,404.197,1541,43.13719497,,43.43326303
TRIV,E,24,153,0.2085,0.1887,0.1763,1328.35,4515.8,3225.14,7527.33,525.163,3763.67,43.17753675,,43.46555388
TRIV,E,24,154,0.225,0.2113,0.1912,3310.57,3310.43,1930.42,11587,724.188,7724.67,42.61555747,,42.98384313
TRIV,E,24,155,0.2159,0.194,0.1784,2578,2900,3313.86,11601,464.04,5800.5,43.27221145,,43.56853448
TRIV,E,24,156,0.2175,0.2012,0.1822,8007.33,8006.67,5996.5,12011,329.068,12011,42.91351363,,43.20737175
TRIV,E,24,157,0.2228,0.2009,0.1918,3247.29,3247.14,3785.83,0,483.638,0,42.72370064,,43.02022971
TRIV,E,24,158,0.2148,0.1966,0.18,7228,0,0,0,471.391,0,43.20375115,,43.58122263
TRIV,E,24,159,0.2311,0.2109,0.2067,2499.5,2499.5,1921.38,12497.5,675.541,8331.67,42.87873046,,43.22535408
TRIV,E,24,160,0.2152,0.1926,0.1797,2195.5,2195.5,1462.4,10977.5,467.128,10977.5,43.13482139,,43.48491047
TRIV,E,24,161,0.2314,0.2156,0.195,2422.11,2421.67,1675.69,21799,463.809,21799,42.83646654,,43.23546522
TRIV,E,24,162,0.2206,0.1944,0.1852,6071.5,4857,6069.75,24286,607.15,24286,43.0737962,,43.42362993
TRIV,E,24,163,0.2181,0.2055,0.1849,882.769,1434.38,1043.09,2086.55,468.408,1912.67,43.06026562,,43.37008755
TRIV,E,24,164,0.2283,0.2086,0.1956,3781,3780.67,2834.62,22686,553.317,11343,42.68885071,,43.04073062
TRIV,E,24,165,0.2175,0.1951,0.1849,1533.33,1437.31,1210.16,3833.33,418.182,3833.33,43.21988789,,43.52525542
TRIV,E,24,166,0.2199,0.2016,0.1824,6042.25,8055.67,4832,24169,537.089,24169,42.92698669,,43.21039874
TRIV,E,24,167,0.2239,0.2038,0.1933,2861.62,2861.62,1634.64,22893,618.73,22893,42.69250044,,42.99522271
TRIV,E,24,168,0.2152,0.2047,0.1926,2149.3,7164,7162.33,0,447.771,0,43.1970699,,43.5765308
TRIV,E,24,169,0.2357,0.2139,0.2053,891.643,959.962,712.457,1560.38,430.448,1314,42.83866581,,43.216668
TRIV,E,24,170,0.2186,0.198,0.1793,1296.29,2448.22,2201.7,11018.5,479.065,11018.5,43.17096745,,43.48833008
TRIV,E,24,171,0.2209,0.212,0.1942,5461.75,0,21836,10923.5,474.935,5461.75,43.00727165,,43.3414153
TRIV,E,24,172,0.212,0.1971,0.1837,6016.75,8022.33,3007.5,0,462.827,0,43.10339743,,43.4287139
TRIV,E,24,173,0.2115,0.1958,0.1997,1048.09,1537,1536.67,2096.18,490.596,1537.2,43.13253738,,43.42428671
TRIV,E,24,174,0.2253,0.2093,0.1929,0,0,3312.57,0,473.245,7729.67,42.64985775,,42.99772815
TRIV,E,24,175,0.2156,0.194,0.1792,4530,4529.8,3235,11325,492.391,11325,43.24334951,,43.54842853
TRIV,E,24,176,0.2195,0.2032,0.1848,6069,8091.67,6066.75,24276,592.098,24276,42.99573417,,43.29509392
TRIV,E,24,177,0.2198,0.1986,0.1888,7673.33,23018,11509,5755,371.29,5755,42.70808827,,42.97981329
TRIV,E,24,178,0.2149,0.1971,0.1817,1780.33,10681.5,7120.33,5341,257.398,4272.8,43.23970327,,43.57927645
TRIV,E,24,179,0.2233,0.2057,0.1958,8062.67,24185,12084.5,24188,183.242,24188,43.0205231,,43.35852841
TRIV,E,24,180,0.2102,0.1911,0.1774,21611,0,0,0,211.873,0,43.21098322,,43.54852962
TRIV,E,24,181,0.2224,0.2061,0.1919,5340.75,7120,4270.8,0,267.038,10681.5,42.93872854,,43.32827318
TRIV,E,24,182,0.2229,0.2065,0.1938,814.483,874.444,715.333,1243.16,241.02,1124.76,43.09469947,,43.38583824
TRIV,E,24,183,0.2058,0.191,0.1777,1196.58,2066.36,2524.33,2841.88,280.679,2526.11,43.12911192,,43.47204821
TRIV,E,24,184,0.2278,0.2078,0.1923,2313,2569.78,2102.45,5782.5,405.789,4626,42.60143913,,42.95262635
TRIV,E,24,185,0.2151,0.1922,0.1761,5538.25,7382.67,11072,0,316.471,11076.5,43.24706519,,43.53131377
TRIV,E,24,186,0.2264,0.2144,0.1888,4073,4072.5,2035.67,8146,436.393,8146,42.95292481,,43.27792192
TRIV,E,24,187,0.2245,0.2077,0.1938,2518.11,2517.78,1887.92,11331.5,462.51,11331.5,42.57553154,,42.89544572
TRIV,E,24,188,0.2149,0.196,0.1868,816.44,1020.5,886.652,1700.92,204.11,1360.73,43.13359769,,43.53942261
TRIV,E,24,189,0.2251,0.2097,0.1945,4014.33,4014.33,3439.14,24086,301.075,12043,42.90794559,,43.29045109
TRIV,E,24,190,0.2228,0.1983,0.1896,3565.83,3565.33,1944.09,7131.67,293.082,7131.67,43.11021199,,43.46794375
TRIV,E,24,191,0.2253,0.2123,0.2027,7301,10950,7298,10951.5,644.206,7301,42.92512434,,43.32892622
TRIV,E,24,192,0.2136,0.194,0.1817,11551.5,11550.5,7699.33,23103,412.554,23103,43.15060997,,43.45022505
TRIV,E,24,193,0.2108,0.1972,0.182,1510.14,7046.67,7045.33,7047.33,217.959,7047.33,43.11332829,,43.30343865
TRIV,E,24,194,0.2243,0.2027,0.1894,7025,21075,0,10537.5,180.128,10537.5,42.61627135,,42.92730464
TRIV,E,24,195,0.2144,0.1938,0.1767,5227,6968,6967.33,5227,174.233,4181.6,43.29243272,,43.59712017
TRIV,E,24,196,0.2171,0.1956,0.1837,22146,22145,7379.67,0,181.525,0,43.05542713,,43.34879888
TRIV,E,24,197,0.2095,0.1978,0.1837,11842,11841,5920.5,5921,174.147,5921,42.93653944,,43.23109272
TRIV,E,24,198,0.2207,0.195,0.1877,403.286,493.9,379.615,637.452,127.49,520.026,43.14885203,,43.51687089
TRIV,E,24,199,0.2193,0.1936,0.1916,3244.71,4541.8,11350.5,5678.25,161.085,5678.25,43.03396135,,43.35802589
TRIV,E,24,200,0.223,0.1984,0.1878,2001.7,2859.43,3997.6,20017,152.802,6672.33,43.10829963,,43.41619405
TRIV,E,24,201,0.2217,0.2039,0.1913,10822,21643,5409.25,21644,304.845,10822,42.88171616,,43.24559945
TRIV,E,24,202,0.2156,0.1946,0.184,1680.71,1809.85,1470.5,5882.5,759.032,5882.5,43.05635437,,43.37828581
TRIV,E,24,203,0.2256,0.2096,0.1893,933.44,1296.22,1014.13,2917,486.167,2121.45,43.15332334,,43.43911385
TRIV,E,24,204,0.222,0.2036,0.1895,5333.5,10665,10663.5,10667,257.036,7111.33,42.77374783,,43.07680304
TRIV,E,24,205,0.2146,0.197,0.1809,2725,4359.6,3630.5,10900,573.684,10900,43.25624484,,43.52507113
TRIV,E,24,206,0.2219,0.1995,0.1871,4925,4104.17,2734.89,24625,384.766,12312.5,43.01047847,,43.30666044
TRIV,E,24,207,0.2344,0.2176,0.2103,1055.36,1055.18,748.419,2902.25,293.899,2321.8,42.58523172,,42.86290107
TRIV,E,24,208,0.2189,0.2062,0.199,612.971,766.107,739.414,1191.89,412.577,1072.7,43.11520089,,43.54043247
TRIV,E,24,209,0.2293,0.2069,0.1932,12409,12408,4961.2,0,1034.08,24818,42.91866769,,43.30629055
TRIV,E,24,210,0.2215,0.2073,0.1868,1176.74,1719.85,1718.08,3194,638.8,2235.8,43.11970333,,43.48093406
TRIV,E,24,211,0.2255,0.2131,0.192,10980,10979,4391,21960,563.077,21960,42.89787931,,43.30248566
TRIV,E,24,212,0.2201,0.1982,0.1842,4627.6,3856.17,2313,11569,385.633,5784.5,43.06064625,,43.40787813
TRIV,E,24,213,0.212,0.1944,0.1851,2347.4,11737,4693,23474,300.949,11737,43.16203168,,43.4493034
TRIV,E,24,214,0.2292,0.2097,0.1953,3898.33,3898.33,3341.14,0,806.552,0,42.57225831,,42.90651049
TRIV,E,24,215,0.2198,0.2019,0.1861,3444.67,4133.2,4131.2,5167,344.467,5167,43.25200406,,43.57393787
TRIV,E,24,216,0.2216,0.2012,0.184,2461.7,2461.2,1892.77,8205.67,523.766,6154.25,43.0380065,,43.38619135
TRIV,E,24,217,0.2229,0.204,0.1857,5784.5,5784,2891.38,0,413.179,0,42.56539791,,42.94087648
TRIV,E,24,218,0.2475,0.2345,0.2145,200.317,200.135,169.024,408.49,194.701,251,43.15023701,,43.55067967
TRIV,E,24,219,0.235,0.2176,0.2078,3035.38,3034.5,1347.89,6070.75,296.134,6070.75,42.93769379,,43.28709239
TRIV,E,24,220,0.2419,0.2211,0.2052,676.303,769.276,602.622,1312.82,245.253,1174.63,42.93994186,,43.3585462
TRIV,E,24,221,0.2016,0.2033,0.1753,0,0,0,0,188.727,0,43.97302505,,44.30631021
TRIV,E,24,222,0.2392,0.2163,0.2069,619.189,587.359,440.385,1272.78,409.107,881.154,43.2507,0,0
TRIV,E,24,223,0.2377,0.2245,0.2214,517.109,566.024,516.543,951.48,212.384,792.9,43.349,0,0
TRIV,E,24,224,0.223,0.2009,0.1906,5833.75,5833.75,2916.75,0,569.146,0,42.986,0,0
